"year","month","day","latitude","longitude","scientific_name","common_name","iconic_taxon_name","taxon_class_name","taxon_order_name","Invasive"
2022,6,21,44.67512833,-63.55073,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,6,22,44.33342935,-65.20507313,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,6,25,43.82245,-64.89141167,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,6,26,43.51458,-65.60797167,"Botrylloides","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,6,29,44.39852603,-65.23165407,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,4,44.1268805,-65.48367167,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,7,44.49289525,-65.81545573,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,7,44.83096667,-64.24517833,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,8,44.31120767,-64.55469932,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,8,44.62773496,-63.56679428,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,7,8,44.31099209,-64.55464628,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,8,44.31111017,-64.55466456,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,9,44.68339256,-63.55058565,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,9,44.310995,-64.55462833,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,9,44.38219091,-65.20514899,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,9,44.310975,-64.55463333,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,11,44.39522281,-65.29684892,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,15,45.15192783,-64.81873333,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,7,15,45.1524805,-64.819725,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,7,16,43.989111,-64.6776019,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,7,16,43.989111,-64.6776019,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,7,16,44.70772163,-63.7469771,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,16,44.70713191,-63.74679934,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,16,44.70825619,-63.74700646,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,17,45.151825,-64.82865167,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,7,17,45.15180283,-64.82757,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,7,18,44.39430978,-65.21881428,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,21,44.38262747,-65.20594916,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,21,45.16161219,-64.34907457,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,21,45.14211996,-64.37681678,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,22,45.07593305,-64.37860543,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,22,45.02636658,-64.2193847,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,22,45.04508134,-64.22458412,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,24,44.97917,-64.52888667,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,24,44.31324838,-65.27863316,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,7,24,44.65381895,-63.9924431,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2022,7,24,44.33283833,-64.82691167,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,24,44.98898667,-64.53221167,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,24,45.00762336,-64.27712247,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,7,25,45.09005,-61.77921667,"Cnemidocarpa","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,7,27,44.22910158,-64.38958687,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,1,44.34966667,-64.85543,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,6,44.496945,-63.91797,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,8,6,44.496945,-63.91797,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,6,44.39616389,-64.25441389,"Ascidiella aspersa","European ascidian","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,8,6,44.49707711,-63.91916977,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,6,44.31106167,-64.554375,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,7,44.33515,-64.82211111,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,11,44.62889441,-63.59524735,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,11,44.31108192,-64.55470457,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,11,44.311005,-64.55461167,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,13,44.49625661,-63.91737342,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,8,15,44.38976667,-65.320655,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,8,15,44.3330396,-65.20433722,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,8,19,44.40194713,-65.22061864,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,8,20,45.24938667,-64.45298,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,20,44.90379667,-64.52265833,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,21,44.459275,-65.33657,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,8,22,43.86666167,-64.81807833,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,8,25,44.31110334,-64.55459667,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,8,28,44.40576292,-65.22545622,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,9,1,44.69438,-63.55011667,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,9,1,44.68484471,-63.57612401,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,9,3,45.0490136,-64.4148406,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,9,7,44.13040833,-65.43866667,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,9,7,44.12788889,-65.44654167,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,9,7,44.53884592,-64.23685453,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,9,9,44.4983525,-63.9196972,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,9,10,44.53195574,-64.55780949,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,9,10,44.31097,-64.55465,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2022,9,12,44.63320736,-63.59860876,"Ascidiella aspersa","European ascidian","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,9,13,44.4991284,-63.92136785,"Botryllus","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,9,13,44.49835154,-63.91969722,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,9,15,44.63309783,-63.59840467,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,9,15,44.63321557,-63.59895789,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,9,17,44.29944444,-65.23694444,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,9,17,44.19496358,-64.38102568,"Botrylloides","","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,9,18,44.49453,-65.95302,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,9,30,45.23562,-64.353255,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2022,10,2,44.48822487,-63.89141583,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,10,9,44.63144289,-63.59382816,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,10,10,43.989111,-64.6776019,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,10,11,44.52642478,-63.94858315,"Salpida","Salps","Animalia","Thaliacea","Salpida","Tunicate"
2022,10,12,45.16155229,-64.34947045,"Didemnidae","Overgrowing Tunicates","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2022,10,13,44.62046333,-63.574445,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,10,13,44.63735365,-63.60467621,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,10,20,44.58533698,-64.05823796,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,10,21,44.47721794,-64.10390799,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,10,21,44.47721794,-64.10390799,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,10,22,44.65966067,-63.47644345,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2022,10,26,44.49636374,-63.91738855,"Ascidiella aspersa","European ascidian","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,10,28,44.38724167,-64.27562,"Ascidiella aspersa","European ascidian","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,10,29,44.456445,-64.31577167,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,11,8,44.63742047,-63.60411641,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,11,24,44.71256435,-63.67083807,"Halocynthia pyriformis","Sea Peach","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2022,12,5,44.36367356,-64.27097012,"Ciona","","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2022,12,22,43.98824646,-64.6630536,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,1,4,44.58116494,-64.0535293,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,1,4,44.58116494,-64.0535293,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,2,10,44.52765822,-63.94982439,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2023,2,22,44.23082925,-64.42721451,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2023,3,12,44.692105,-63.13124717,"Salpidae","Salps","Animalia","Thaliacea","Salpida","Tunicate"
2023,3,23,45.1979133,-64.6441532,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2023,3,23,45.1979133,-64.6441532,"Didemnum albidum","Northern White Crust","Animalia","Ascidiacea","Aplousobranchia","Tunicate"
2023,4,16,43.996467,-65.91580221,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,4,22,44.89293626,-64.65928182,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,4,24,44.430405,-64.34094167,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2023,4,28,44.62963064,-63.59546051,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,4,28,46.20503897,-59.95115497,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,4,28,44.46166667,-63.70777778,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,4,28,44.46166667,-63.70777778,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,4,28,44.46166667,-63.70777778,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,4,28,44.46166667,-63.70777778,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,4,29,44.63983572,-63.61257412,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,4,30,45.92904667,-60.22583,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,4,30,44.6892501,-63.14023164,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,4,30,44.64932938,-63.5701145,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,4,30,44.64934472,-63.57002896,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,5,11,44.400805,-65.22017833,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,5,13,44.40114667,-65.22022907,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,5,21,44.458655,-65.33349667,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,5,21,44.45865,-65.333275,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,5,22,44.21291785,-65.213218,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,5,25,44.65666958,-63.94627299,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,6,1,44.400725,-65.220305,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,6,2,44.4107254,-64.3409125,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,6,9,44.38307,-65.19696167,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,6,9,44.31108141,-64.55467247,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,9,44.311025,-64.55471167,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,10,44.40115333,-65.25212833,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,6,10,44.31058483,-64.5545556,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,10,44.31056558,-64.55460479,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,11,44.31116334,-64.55468833,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,11,44.31137834,-64.554755,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,11,44.31113834,-64.55465,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,14,44.39816507,-65.23200989,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,6,15,44.48707244,-63.87218815,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,6,18,45.49478667,-62.77759667,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,22,44.8079516,-63.64488785,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,6,22,44.80747506,-63.64487937,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,6,22,44.80659101,-63.64264496,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,6,22,44.80802588,-63.64481187,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,6,22,44.4622872,-63.7080038,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,6,22,44.46226805,-63.70797381,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,6,22,44.80662035,-63.64401537,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,6,22,44.8060292,-63.64290494,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,2,44.9771262,-64.5678138,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,6,46.0739487,-60.2883557,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,6,44.31154116,-64.55458929,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,6,44.31166599,-64.55463226,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,9,44.46247782,-63.70664442,"Ascidiacea","Sea Squirts","Animalia","Ascidiacea","","Tunicate"
2023,7,13,44.64030533,-64.01422566,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,7,13,44.64015163,-64.01418708,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,7,13,44.63919314,-64.01419995,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,7,13,44.6877293,-63.6855578,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,13,44.31083667,-64.55448833,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,15,44.68780023,-63.68489087,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,16,44.814495,-63.613845,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,27,44.84024656,-63.68086162,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,29,44.46272037,-63.70805858,"Botryllus schlosseri","Star Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,7,29,44.90954667,-64.51729667,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,7,29,44.904725,-64.51791333,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,8,1,44.77749139,-63.59524118,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,8,4,44.31097444,-64.55463729,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
2023,8,4,44.31054667,-64.55445833,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,8,4,44.31077167,-64.55436667,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,8,4,44.31116473,-64.55335394,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,8,5,44.31112,-64.55471167,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,8,5,44.31152367,-64.55465826,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,8,10,44.46266902,-63.70818323,"Botrylloides violaceus","Chain Tunicate","Animalia","Ascidiacea","Stolidobranchia","Tunicate"
2023,8,10,43.93455764,-60.00930913,"Salpidae","Salps","Animalia","Thaliacea","Salpida","Tunicate"
2023,8,14,44.99401167,-64.14703333,"Micropterus dolomieu","Smallmouth Bass","Actinopterygii","Actinopterygii","Centrarchiformes","Smallmouth Bass"
2023,8,17,44.65702206,-63.94581398,"Ciona intestinalis","Sea Vase","Animalia","Ascidiacea","Phlebobranchia","Tunicate"
2023,8,18,45.09154167,-63.91774667,"Esox niger","Chain Pickerel","Actinopterygii","Actinopterygii","Esociformes","Chain Pickerel"
